date,symbol,sentiment,sentiment high,sentiment low,news volume,news buzz
2016-02-17,BA,1,3,-2,180,10
2016-02-16,BA,-1,2,-3,113,6
2016-02-15,BA,2,4,-2,58,8
2016-02-14,BA,-1,3,-3,49,6
2016-02-13,BA,-1,3,-3,32,4
2016-02-12,BA,-1,2,-3,97,5
2016-02-11,BA,-1,2,-4,164,10
2016-02-10,BA,-1,2,-3,70,7
2016-02-09,BA,1,2,-2,53,5
2016-02-08,BA,1,3,-2,52,10
2016-02-07,BA,-1,1,-2,15,7
2016-02-06,BA,-1,3,-3,38,7
2016-02-05,BA,-1,2,-3,64,5
2016-02-04,BA,-1,2,-3,71,3
2016-02-03,BA,1,3,-2,95,3
2016-02-02,BA,1,3,-2,88,3
2016-02-01,BA,-1,2,-2,67,6
2016-01-31,BA,1,3,-3,32,5
2016-01-30,BA,1,3,-2,78,5
2016-01-29,BA,1,3,-2,123,4
2016-01-28,BA,-1,2,-3,202,7
2016-01-27,BA,-1,2,-3,257,10
2016-01-26,BA,1,3,-2,106,7
2016-01-25,BA,-1,2,-3,148,10
2016-01-24,BA,-1,2,-3,130,10
2016-01-23,BA,-1,2,-3,24,6
2016-01-22,BA,1,3,-2,116,9
2016-01-21,BA,-1,2,-3,119,10
2016-01-20,BA,-1,2,-3,81,7
2016-01-19,BA,1,3,-2,40,3
2016-01-18,BA,1,3,-2,37,7
2016-01-17,BA,-1,1,-2,23,5
2016-01-16,BA,-1,2,-2,25,4
2016-01-15,BA,-1,2,-3,44,3
2016-01-14,BA,-1,2,-3,112,10
2016-01-13,BA,-1,2,-3,65,6
2016-01-12,BA,-1,2,-3,107,10
2016-01-11,BA,-1,2,-3,38,10
2016-01-10,BA,1,2,-2,18,10
2016-01-09,BA,1,3,-2,59,10
2016-01-08,BA,1,3,-2,68,8
2016-01-07,BA,-1,2,-3,71,8
2016-01-06,BA,-1,2,-3,82,10
2016-01-05,BA,-1,2,-3,47,8
2016-01-04,BA,1,3,-2,56,10
2016-01-03,BA,1,3,-3,24,10
2016-01-02,BA,1,3,-2,23,6
2016-01-01,BA,1,4,-2,31,5
2015-12-31,BA,-1,2,-3,57,10
2015-12-30,BA,-1,2,-3,49,5
2015-12-29,BA,2,4,-1,48,5
2015-12-28,BA,1,3,-2,54,9
2015-12-27,BA,1,2,-2,27,4
2015-12-26,BA,2,4,-1,13,2
2015-12-25,BA,1,3,-2,21,1
2015-12-24,BA,1,3,-3,46,4
2015-12-23,BA,-1,2,-3,96,8
2015-12-22,BA,-1,2,-3,82,6
2015-12-21,BA,1,3,-2,72,10
2015-12-20,BA,-2,1,-4,95,10
2015-12-19,BA,1,3,-2,39,7
2015-12-18,BA,-1,2,-3,111,9
2015-12-17,BA,1,3,-2,106,8
2015-12-16,BA,1,3,-3,78,6
2015-12-15,BA,1,3,-2,119,10
2015-12-14,BA,1,3,-2,98,10
2015-12-13,BA,1,2,-2,28,7
2015-12-12,BA,-1,3,-3,32,6
2015-12-11,BA,-1,2,-3,59,5
2015-12-10,BA,1,3,-3,67,6
2015-12-09,BA,-1,2,-3,102,10
2015-12-08,BA,-1,2,-3,88,10
2015-12-07,BA,-1,2,-2,65,10
2015-12-06,BA,2,4,-1,21,10
2015-12-05,BA,-1,2,-4,29,9
2015-12-04,BA,1,3,-2,70,10
2015-12-03,BA,1,3,-2,69,10
2015-12-02,BA,1,3,-2,35,4
2015-12-01,BA,1,4,-2,56,5
2015-11-30,BA,-2,3,-5,24,7
2015-11-29,BA,-1,4,-5,26,8
2015-11-28,BA,-3,2,-5,19,7
2015-11-27,BA,1,4,-4,34,3
2015-11-26,BA,0,0,0,0,0
2015-11-25,BA,1,5,-4,50,5
2015-11-24,BA,2,5,-3,80,8
2015-11-23,BA,-1,4,-5,64,10
2015-11-22,BA,1,5,-4,20,6
2015-11-21,BA,2,5,-3,36,5
2015-11-20,BA,1,5,-3,38,3
2015-11-19,BA,1,5,-4,38,1
2015-11-18,BA,1,4,-4,36,1
2015-11-17,BA,2,5,-3,37,1
2015-11-16,BA,-1,3,-5,43,2
2015-11-15,BA,1,5,-3,17,1
2015-11-14,BA,-1,4,-5,15,1
2015-11-13,BA,1,5,-4,28,1
2015-11-12,BA,-2,3,-5,4,0
2015-11-11,BA,1,4,-4,81,3
2015-11-10,BA,-1,4,-5,36,1
2015-11-09,BA,-2,3,-5,17,4
2015-11-08,BA,-2,3,-5,46,5
2015-11-07,BA,1,4,-4,60,4
2015-11-06,BA,-2,3,-5,94,3
2015-11-05,BA,-1,4,-4,82,3
2015-11-04,BA,1,5,-4,63,2
2015-11-03,BA,-2,3,-5,74,2
2015-11-02,BA,-2,3,-5,94,8
2015-11-01,BA,-4,-2,-5,50,5
2015-10-31,BA,-3,1,-5,60,3
2015-10-30,BA,-2,3,-5,87,3
2015-10-29,BA,-1,4,-5,80,3
2015-10-28,BA,1,4,-4,48,1
2015-10-27,BA,1,4,-4,90,3
2015-10-26,BA,1,5,-4,65,3
2015-10-25,BA,-2,2,-5,17,2
2015-10-24,BA,1,5,-4,20,2
2015-10-23,BA,-1,4,-5,70,2
2015-10-22,BA,-1,4,-5,117,4
2015-10-21,BA,2,5,-3,228,10
2015-10-20,BA,-1,4,-4,68,3
2015-10-19,BA,-2,3,-5,89,5
2015-10-18,BA,-2,3,-5,21,3
2015-10-17,BA,-1,4,-5,23,3
2015-10-16,BA,-2,3,-5,83,3
2015-10-15,BA,-3,1,-5,120,5
2015-10-14,BA,-3,2,-5,140,6
2015-10-13,BA,-4,-1,-5,196,9
2015-10-12,BA,-1,4,-5,54,5
2015-10-11,BA,-2,3,-5,31,3
2015-10-10,BA,2,5,-3,21,2
2015-10-09,BA,1,5,-4,50,2
2015-10-08,BA,1,5,-4,67,3
2015-10-07,BA,1,5,-4,93,4
2015-10-06,BA,-1,3,-5,68,3
2015-10-05,BA,-1,4,-5,86,5
2015-10-04,BA,2,5,-3,15,2
2015-10-03,BA,0,0,0,0,0
2015-10-02,BA,-1,4,-5,35,1
2015-10-01,BA,1,5,-4,50,2
2015-09-30,BA,-1,4,-5,69,3
2015-09-29,BA,-1,4,-5,33,1
2015-09-28,BA,2,5,-3,62,3
2015-09-27,BA,2,5,-2,17,0
2015-09-26,BA,-1,4,-5,31,1
2015-09-25,BA,1,5,-4,94,4
2015-09-24,BA,-1,4,-5,132,6
2015-09-23,BA,-1,4,-4,204,10
2015-09-22,BA,1,5,-4,130,10
2015-09-21,BA,1,5,-5,41,3
2015-09-20,BA,1,5,-3,17,1
2015-09-19,BA,-1,4,-5,23,1
2015-09-18,BA,1,5,-4,51,4
2015-09-17,BA,1,5,-4,73,6
2015-09-16,BA,-1,4,-4,102,8
2015-09-15,BA,1,5,-4,116,10
2015-09-14,BA,-1,4,-5,76,8
2015-09-13,BA,2,4,-1,18,9
2015-09-12,BA,1,3,-2,27,8
2015-09-11,BA,-1,2,-3,72,8
2015-09-10,BA,-1,2,-2,75,8
2015-09-09,BA,-3,-3,-3,1,0
2015-09-08,BA,0,0,0,0,0
2015-09-07,BA,1,1,-1,2,5
2015-09-06,BA,1,2,-2,20,8
2015-09-05,BA,-1,3,-3,32,8
2015-09-04,BA,1,2,-2,90,9
2015-09-03,BA,1,3,-2,92,10
2015-09-02,BA,1,3,-3,42,4
2015-09-01,BA,-1,3,-3,34,3
2015-08-31,BA,-1,2,-3,72,10
2015-08-30,BA,-1,2,-3,27,9
2015-08-29,BA,1,3,-2,44,8
2015-08-28,BA,2,4,-2,73,7
2015-08-27,BA,-1,3,-3,86,8
2015-08-26,BA,1,3,-2,85,8
2015-08-25,BA,-1,3,-3,100,10
2015-08-24,BA,1,3,-2,29,5
2015-08-23,BA,-1,2,-3,14,5
2015-08-22,BA,-2,2,-4,28,5
2015-08-21,BA,-1,2,-4,79,6
2015-08-20,BA,1,3,-2,90,7
2015-08-19,BA,-1,2,-2,43,3
2015-08-18,BA,1,3,-2,91,7
2015-08-17,BA,1,3,-3,122,10
2015-08-16,BA,-2,1,-3,46,8
2015-08-15,BA,-1,2,-2,25,5
2015-08-14,BA,-1,2,-3,77,6
2015-08-13,BA,-1,2,-3,58,2
2015-08-12,BA,-1,3,-3,99,4
2015-08-11,BA,-1,2,-3,84,3
2015-08-10,BA,1,2,-2,118,8
2015-08-09,BA,2,4,-1,44,5
2015-08-08,BA,-1,2,-3,49,4
2015-08-07,BA,-1,1,-3,121,4
2015-08-06,BA,-1,1,-3,224,7
2015-08-05,BA,-1,1,-3,247,8
2015-08-04,BA,-1,2,-3,101,3
2015-08-03,BA,-1,2,-3,135,10
2015-08-02,BA,-1,2,-2,162,10
2015-08-01,BA,-1,2,-3,138,9
2015-07-31,BA,1,3,-2,286,9
2015-07-30,BA,-1,2,-2,296,10
2015-07-29,BA,1,3,-2,150,9
2015-07-28,BA,-1,2,-2,82,4
2015-07-27,BA,1,3,-2,80,7
2015-07-26,BA,-1,2,-2,24,3
2015-07-25,BA,1,3,-2,22,3
2015-07-24,BA,1,3,-2,60,3
2015-07-23,BA,1,3,-2,65,3
2015-07-22,BA,1,3,-3,166,10
2015-07-21,BA,1,3,-2,68,4
2015-07-20,BA,1,3,-2,128,10
2015-07-19,BA,-1,2,-4,59,10
2015-07-18,BA,-1,3,-3,65,9
2015-07-17,BA,-1,2,-3,146,10
2015-07-16,BA,-1,2,-3,97,8
2015-07-15,BA,1,3,-3,109,10
2015-07-14,BA,1,3,-2,63,6
2015-07-13,BA,1,3,-2,38,10
2015-07-12,BA,1,3,-2,22,10
2015-07-11,BA,1,3,-2,53,10
2015-07-10,BA,1,3,-2,97,10
2015-07-09,BA,1,2,-2,84,10
2015-07-08,BA,-1,2,-2,43,5
2015-07-07,BA,-1,2,-3,51,3
2015-07-06,BA,1,3,-2,31,3
2015-07-05,BA,1,2,-2,14,2
2015-07-04,BA,-1,2,-3,18,2
2015-07-03,BA,1,3,-3,45,2
2015-07-02,BA,1,3,-3,78,4
2015-07-01,BA,-1,3,-3,50,2
2015-06-30,BA,-1,2,-3,161,7
2015-06-29,BA,-1,2,-3,80,7
2015-06-28,BA,-1,2,-3,57,4
2015-06-27,BA,-1,2,-3,24,2
2015-06-26,BA,-1,2,-3,45,2
2015-06-25,BA,1,3,-2,57,2
2015-06-24,BA,-1,3,-3,214,9
2015-06-23,BA,1,3,-2,218,10
2015-06-22,BA,1,3,-2,50,4
2015-06-21,BA,2,4,-2,23,3
2015-06-20,BA,-1,2,-3,26,3
2015-06-19,BA,-1,2,-2,86,4
2015-06-18,BA,1,3,-2,114,5
2015-06-17,BA,1,3,-2,115,5
2015-06-16,BA,1,3,-2,162,8
2015-06-15,BA,1,3,-2,199,10
2015-06-14,BA,1,3,-2,48,9
2015-06-13,BA,1,3,-2,46,8
2015-06-12,BA,1,3,-2,147,10
2015-06-11,BA,1,3,-2,104,10
2015-06-10,BA,-1,2,-3,76,10
2015-06-09,BA,1,4,-2,56,9
2015-06-08,BA,1,3,-2,58,10
2015-06-07,BA,1,3,-2,34,10
2015-06-06,BA,1,3,-3,26,8
2015-06-05,BA,1,3,-2,51,8
2015-06-04,BA,-1,2,-3,47,7
2015-06-03,BA,1,3,-2,51,6
2015-06-02,BA,-1,2,-3,50,6
2015-06-01,BA,-1,2,-3,61,10
2015-05-31,BA,1,3,-2,30,9
2015-05-30,BA,1,3,-2,26,6
2015-05-29,BA,1,2,-2,52,6
2015-05-28,BA,1,3,-2,52,6
2015-05-27,BA,-1,2,-3,76,10
2015-05-26,BA,1,3,-2,68,8
2015-05-25,BA,-1,2,-2,38,7
2015-05-24,BA,2,4,1,14,5
2015-05-23,BA,-1,3,-3,13,4
2015-05-22,BA,1,3,-2,46,5
2015-05-21,BA,1,3,-2,69,8
2015-05-20,BA,-1,2,-3,72,8
2015-05-19,BA,-1,2,-3,84,10
2015-05-18,BA,-1,2,-3,58,10
2015-05-17,BA,-1,2,-3,27,9
2015-05-16,BA,1,3,-3,25,6
2015-05-15,BA,1,3,-2,44,6
2015-05-14,BA,1,3,-3,60,8
2015-05-13,BA,-1,2,-3,62,8
2015-05-12,BA,1,3,-3,69,9
2015-05-11,BA,1,3,-2,44,10
2015-05-10,BA,-1,2,-3,22,10
2015-05-09,BA,-1,2,-3,36,8
2015-05-08,BA,1,3,-3,52,7
2015-05-07,BA,1,3,-2,58,7
2015-05-06,BA,1,2,-2,70,8
2015-05-05,BA,1,3,-3,45,5
2015-05-04,BA,1,2,-2,47,10
2015-05-03,BA,-1,1,-3,19,9
2015-05-02,BA,-1,2,-3,35,8
2015-05-01,BA,-1,2,-2,63,7
2015-04-30,BA,-1,2,-3,79,10
2015-04-29,BA,-1,2,-3,64,2
2015-04-28,BA,1,4,-2,51,2
2015-04-27,BA,-1,2,-3,68,5
2015-04-26,BA,-1,2,-3,34,2
2015-04-25,BA,-1,2,-3,15,1
2015-04-24,BA,1,3,-3,49,2
2015-04-23,BA,1,3,-3,67,2
2015-04-22,BA,1,4,-2,227,10
2015-04-21,BA,1,2,-2,43,2
2015-04-20,BA,1,3,-2,63,7
2015-04-19,BA,1,3,-2,27,6
2015-04-18,BA,1,2,-2,32,6
2015-04-17,BA,1,3,-3,134,8
2015-04-16,BA,-1,2,-3,165,10
2015-04-15,BA,-1,2,-3,111,10
2015-04-14,BA,-1,2,-3,95,10
2015-04-13,BA,1,3,-2,40,10
2015-04-12,BA,1,3,-1,23,10
2015-04-11,BA,-1,2,-3,34,8
2015-04-10,BA,1,3,-2,86,10
2015-04-09,BA,1,3,-2,60,7
2015-04-08,BA,-1,2,-3,85,10
2015-04-07,BA,1,3,-2,59,10
2015-04-06,BA,-2,1,-3,31,5
2015-04-05,BA,-2,-1,-4,16,3
2015-04-04,BA,1,3,-2,12,2
2015-04-03,BA,-1,2,-4,32,3
2015-04-02,BA,-1,2,-2,20,2
2015-04-01,BA,-1,3,-3,56,4
2015-03-31,BA,-1,2,-3,55,2
2015-03-30,BA,-1,2,-3,100,9
2015-03-29,BA,-1,2,-3,35,5
2015-03-28,BA,-2,1,-4,41,3
2015-03-27,BA,-2,1,-3,63,3
2015-03-26,BA,-1,2,-3,90,4
2015-03-25,BA,-1,2,-3,127,6
2015-03-24,BA,-2,1,-4,187,10
2015-03-23,BA,-1,3,-3,93,10
2015-03-22,BA,-1,3,-3,28,7
2015-03-21,BA,1,3,-2,27,6
2015-03-20,BA,1,3,-2,107,8
2015-03-19,BA,1,3,-3,65,5
2015-03-18,BA,1,2,-2,74,6
2015-03-17,BA,1,3,-3,121,9
2015-03-16,BA,-1,2,-3,61,8
2015-03-15,BA,2,4,-1,14,3
2015-03-14,BA,1,3,-2,27,2
2015-03-13,BA,1,2,-2,57,3
2015-03-12,BA,1,3,-2,78,4
2015-03-11,BA,1,4,-2,87,4
2015-03-10,BA,1,3,-2,127,6
2015-03-09,BA,0,0,0,0,0
2015-03-08,BA,-1,2,-3,188,10
2015-03-07,BA,-1,3,-3,92,10
2015-03-06,BA,-1,2,-3,89,8
2015-03-05,BA,-1,2,-3,77,7
2015-03-04,BA,-1,2,-3,102,7
2015-03-03,BA,-1,2,-3,91,6
2015-03-02,BA,1,3,-2,88,10
2015-03-01,BA,1,3,-2,91,10
2015-02-28,BA,1,3,-2,22,4
2015-02-27,BA,1,3,-1,68,5
2015-02-26,BA,1,3,-2,89,6
2015-02-25,BA,-1,2,-3,136,10
2015-02-24,BA,1,3,-2,76,7
2015-02-23,BA,-2,1,-4,99,10
2015-02-22,BA,1,3,-2,36,10
2015-02-21,BA,1,3,-2,67,10
2015-02-20,BA,-1,2,-3,74,8
2015-02-19,BA,1,3,-3,89,10
2015-02-18,BA,1,3,-2,80,10
2015-02-17,BA,1,3,-2,48,6
2015-02-16,BA,1,3,-3,45,10
2015-02-15,BA,-1,2,-3,21,7
2015-02-14,BA,1,3,-3,24,5
2015-02-13,BA,-1,2,-2,42,5
2015-02-12,BA,1,3,-2,78,10
2015-02-11,BA,1,3,-2,63,8
2015-02-10,BA,1,3,-2,43,5
2015-02-09,BA,1,3,-2,38,10
2015-02-08,BA,-1,2,-3,23,6
2015-02-07,BA,-1,3,-3,22,4
2015-02-06,BA,-1,2,-3,32,2
2015-02-05,BA,-1,3,-3,46,2
2015-02-04,BA,-1,2,-3,76,3
2015-02-03,BA,2,4,-1,67,3
2015-02-02,BA,1,3,-2,81,6
2015-02-01,BA,-1,2,-3,33,5
2015-01-31,BA,1,3,-2,41,5
2015-01-30,BA,1,3,-2,157,7
2015-01-29,BA,-1,2,-3,198,8
2015-01-28,BA,1,4,-2,223,10
2015-01-27,BA,-1,2,-3,87,10
2015-01-26,BA,1,3,-2,58,10
2015-01-25,BA,-1,2,-2,12,9
2015-01-24,BA,-1,2,-4,33,9
2015-01-23,BA,-1,3,-3,65,9
2015-01-22,BA,1,3,-2,60,7
2015-01-21,BA,1,3,-2,69,8
2015-01-20,BA,-1,3,-3,70,6
2015-01-19,BA,-1,2,-3,30,5
2015-01-18,BA,1,3,-3,15,4
2015-01-17,BA,1,3,-3,20,4
2015-01-16,BA,1,3,-2,56,4
2015-01-15,BA,1,2,-2,77,6
2015-01-14,BA,1,3,-2,77,6
2015-01-13,BA,1,3,-2,114,10
2015-01-12,BA,1,3,-2,55,10
2015-01-11,BA,2,4,-2,26,7
2015-01-10,BA,1,4,-2,34,5
2015-01-09,BA,1,3,-2,52,4
2015-01-08,BA,-1,2,-3,44,4
2015-01-07,BA,-1,2,-2,93,8
2015-01-06,BA,-1,2,-3,107,8
2015-01-05,BA,1,3,-3,38,2
2015-01-04,BA,1,3,-2,16,1
2015-01-03,BA,-1,2,-2,6,1
2015-01-02,BA,1,3,-2,51,2
2015-01-01,BA,-1,3,-3,22,1
2014-12-31,BA,1,3,-3,56,2
2014-12-30,BA,-1,1,-3,120,5
2014-12-29,BA,-1,2,-3,219,10
2014-12-28,BA,-2,1,-4,180,10
2014-12-27,BA,1,3,-2,28,3
2014-12-26,BA,2,5,-1,36,2
2014-12-25,BA,-1,2,-2,25,1
2014-12-24,BA,1,3,-2,67,4
2014-12-23,BA,-1,3,-3,103,6
2014-12-22,BA,1,3,-2,151,10
2014-12-21,BA,1,3,-3,25,7
2014-12-20,BA,-1,3,-3,70,7
2014-12-19,BA,1,3,-2,105,6
2014-12-18,BA,1,3,-2,61,3
2014-12-17,BA,1,3,-2,99,5
2014-12-16,BA,1,3,-2,169,10
2014-12-15,BA,1,3,-3,56,10
2014-12-14,BA,-1,2,-3,26,7
2014-12-13,BA,-1,1,-3,28,6
2014-12-12,BA,-1,2,-3,71,6
2014-12-11,BA,-1,2,-3,104,10
2014-12-10,BA,1,3,-2,17,7
2014-12-09,BA,1,4,-2,24,10
2014-12-08,BA,1,2,-1,9,10
2014-12-07,BA,2,4,-1,8,9
2014-12-06,BA,2,4,-1,7,6
2014-12-05,BA,1,3,-3,9,4
2014-12-04,BA,-2,-2,-3,4,2
2014-12-03,BA,-1,2,-3,18,4
2014-12-02,BA,-1,2,-3,8,1
2014-12-01,BA,-1,3,-3,19,5
2014-11-30,BA,1,3,-2,8,2
2014-11-29,BA,-1,2,-2,5,1
2014-11-28,BA,2,4,-1,6,0
2014-11-27,BA,1,3,-1,11,1
2014-11-26,BA,1,3,-2,43,5
2014-11-25,BA,1,3,-2,47,5
2014-11-24,BA,1,2,-2,61,10
2014-11-23,BA,1,3,-2,31,8
2014-11-22,BA,1,3,-2,34,7
2014-11-21,BA,1,3,-2,77,7
2014-11-20,BA,1,3,-2,75,7
2014-11-19,BA,1,3,-3,51,4
2014-11-18,BA,1,3,-2,83,8
2014-11-17,BA,-1,3,-3,103,10
2014-11-16,BA,-1,1,-3,92,10
2014-11-15,BA,1,3,-3,45,7
2014-11-14,BA,1,3,-3,80,6
2014-11-13,BA,1,3,-2,47,4
2014-11-12,BA,-1,2,-3,66,5
2014-11-11,BA,1,3,-2,98,8
2014-11-10,BA,-1,2,-3,116,10
2014-11-09,BA,1,3,-3,38,10
2014-11-08,BA,1,3,-3,52,10
2014-11-07,BA,-1,2,-3,83,9
2014-11-06,BA,1,3,-3,59,6
2014-11-05,BA,1,3,-2,88,9
2014-11-04,BA,-1,3,-3,60,6
2014-11-03,BA,1,3,-2,55,10
2014-11-02,BA,-1,2,-3,34,10
2014-11-01,BA,-1,2,-3,41,8
2014-10-31,BA,-1,2,-3,81,8
2014-10-30,BA,-1,2,-3,57,5
2014-10-29,BA,-1,2,-3,96,4
2014-10-28,BA,1,2,-2,70,3
2014-10-27,BA,1,3,-2,46,4
2014-10-26,BA,1,3,-2,25,2
2014-10-25,BA,-1,2,-2,20,2
2014-10-24,BA,1,3,-2,52,2
2014-10-23,BA,-1,3,-3,90,4
2014-10-22,BA,1,3,-2,216,10
2014-10-21,BA,1,3,-2,65,6
2014-10-20,BA,-1,2,-3,83,10
2014-10-19,BA,-2,1,-4,57,10
2014-10-18,BA,1,3,-2,60,10
2014-10-17,BA,-1,2,-3,75,7
2014-10-16,BA,1,3,-3,54,5
2014-10-15,BA,1,3,-3,98,10
2014-10-14,BA,-1,2,-4,77,7
2014-10-13,BA,1,3,-2,38,6
2014-10-12,BA,-1,2,-3,25,5
2014-10-11,BA,-1,2,-3,32,5
2014-10-10,BA,1,3,-2,83,5
2014-10-09,BA,1,3,-2,83,5
2014-10-08,BA,-1,2,-3,72,4
2014-10-07,BA,1,3,-2,99,6
2014-10-06,BA,1,3,-2,146,10
2014-10-05,BA,-1,2,-2,41,10
2014-10-04,BA,-1,2,-3,71,8
2014-10-03,BA,2,3,-1,62,4
2014-10-02,BA,-1,2,-3,98,5
2014-10-01,BA,-1,2,-3,67,3
2014-09-30,BA,2,4,-2,107,5
2014-09-29,BA,1,3,-2,115,10
2014-09-28,BA,1,3,-2,36,7
2014-09-27,BA,1,3,-3,52,6
2014-09-26,BA,-1,2,-3,134,7
2014-09-25,BA,1,3,-3,181,10
2014-09-24,BA,1,3,-2,135,7
2014-09-23,BA,1,3,-1,80,4
2014-09-22,BA,1,3,-2,82,9
2014-09-21,BA,1,3,-2,49,6
2014-09-20,BA,1,3,-2,49,5
2014-09-19,BA,1,3,-2,94,4
2014-09-18,BA,1,3,-2,84,4
2014-09-17,BA,1,3,-1,191,10
2014-09-16,BA,0,0,0,0,0
2014-09-15,BA,-1,2,-3,51,6
2014-09-14,BA,-2,1,-4,66,5
2014-09-13,BA,1,3,-2,20,3
2014-09-12,BA,1,3,-3,97,4
2014-09-11,BA,1,4,-2,67,2
2014-09-10,BA,-1,2,-3,79,3
2014-09-09,BA,-1,2,-3,193,8
2014-09-08,BA,1,3,-2,227,10
2014-09-07,BA,-2,2,-4,59,10
2014-09-06,BA,-1,2,-3,52,8
2014-09-05,BA,1,3,-3,89,8
2014-09-04,BA,-1,3,-3,109,9
2014-09-03,BA,1,3,-2,83,7
2014-09-02,BA,-1,2,-3,92,5
2014-09-01,BA,1,3,-3,23,3
2014-08-31,BA,-1,2,-3,10,2
2014-08-30,BA,1,3,-2,26,2
2014-08-29,BA,-1,2,-4,47,2
2014-08-28,BA,-1,2,-3,111,6
2014-08-27,BA,1,4,-2,115,6
2014-08-26,BA,2,4,-2,176,10
2014-08-25,BA,1,3,-2,89,10
2014-08-24,BA,-1,2,-3,70,10
2014-08-23,BA,-1,2,-3,37,6
2014-08-22,BA,-1,2,-3,81,6
2014-08-21,BA,1,3,-2,66,5
2014-08-20,BA,1,3,-2,125,10
2014-08-19,BA,-1,3,-3,89,10
2014-08-18,BA,1,3,-2,40,10
2014-08-17,BA,-2,-1,-3,28,7
2014-08-16,BA,-2,1,-4,40,6
2014-08-15,BA,-1,2,-3,69,5
2014-08-14,BA,-1,2,-3,80,6
2014-08-13,BA,1,3,-2,53,4
2014-08-12,BA,1,3,-2,64,4
2014-08-11,BA,-1,1,-3,58,10
2014-08-10,BA,-2,-1,-4,116,10
2014-08-09,BA,1,3,-2,50,6
2014-08-08,BA,-1,2,-3,75,5
2014-08-07,BA,-1,2,-3,100,7
2014-08-06,BA,-1,2,-3,130,8
2014-08-05,BA,-1,2,-3,76,4
2014-08-04,BA,-1,2,-3,94,10
2014-08-03,BA,-1,2,-4,26,7
2014-08-02,BA,-2,1,-3,62,6
2014-08-01,BA,-1,1,-3,115,5
2014-07-31,BA,-1,2,-3,112,3
2014-07-30,BA,-1,2,-3,162,5
2014-07-29,BA,-2,2,-4,166,5
2014-07-28,BA,-1,2,-3,173,10
2014-07-27,BA,-2,-1,-4,102,8
2014-07-26,BA,-2,1,-4,89,6
2014-07-25,BA,-2,1,-3,208,6
2014-07-24,BA,-1,2,-3,285,9
2014-07-23,BA,1,3,-2,283,9
2014-07-22,BA,-1,2,-3,298,9
2014-07-21,BA,-2,-1,-4,289,10
2014-07-20,BA,-2,1,-4,294,10
2014-07-19,BA,-2,-1,-4,297,10
2014-07-18,BA,-2,1,-3,299,10
2014-07-17,BA,-1,2,-3,294,10
2014-07-16,BA,1,3,-2,178,9
2014-07-15,BA,1,3,-2,168,8
2014-07-14,BA,1,3,-2,197,10
2014-07-13,BA,1,3,-2,95,10
2014-07-12,BA,-1,2,-3,87,10
2014-07-11,BA,1,3,-2,82,6
2014-07-10,BA,2,3,-1,126,10
2014-07-09,BA,1,3,-2,121,10
2014-07-08,BA,1,3,-3,97,8
2014-07-07,BA,-1,2,-3,118,10
2014-07-06,BA,1,3,-2,53,10
2014-07-05,BA,1,3,-2,54,7
2014-07-04,BA,1,3,-2,62,5
2014-07-03,BA,1,3,-2,81,6
2014-07-02,BA,-1,2,-3,74,5
2014-07-01,BA,1,3,-2,95,7
2014-06-30,BA,-1,2,-3,121,10
2014-06-29,BA,-1,2,-3,61,9
2014-06-28,BA,-2,1,-4,30,5
2014-06-27,BA,1,3,-2,88,6
2014-06-26,BA,-1,2,-3,126,9
2014-06-25,BA,-1,2,-4,113,8
2014-06-24,BA,-2,1,-4,128,10
2014-06-23,BA,-1,2,-3,90,10
2014-06-22,BA,-1,2,-3,39,6
2014-06-21,BA,-1,1,-3,24,4
2014-06-20,BA,1,3,-2,45,3
2014-06-19,BA,1,3,-2,57,4
2014-06-18,BA,1,3,-3,54,3
2014-06-17,BA,1,3,-2,86,5
2014-06-16,BA,-1,2,-3,115,10
2014-06-15,BA,-1,2,-3,40,7
2014-06-14,BA,-1,2,-3,35,5
2014-06-13,BA,1,3,-3,92,6
2014-06-12,BA,-1,2,-3,122,8
2014-06-11,BA,-2,1,-4,151,10
2014-06-10,BA,-1,2,-2,104,9
2014-06-09,BA,2,4,-2,108,10
2014-06-08,BA,1,3,-2,55,9
2014-06-07,BA,-1,2,-3,31,4
2014-06-06,BA,-1,3,-3,39,3
2014-06-05,BA,1,3,-2,44,3
2014-06-04,BA,-1,2,-3,104,8
2014-06-03,BA,-1,2,-2,77,6
2014-06-02,BA,1,3,-2,80,10
2014-06-01,BA,1,3,-2,69,10
2014-05-31,BA,-1,2,-3,51,8
2014-05-30,BA,1,3,-2,119,9
2014-05-29,BA,-1,2,-3,126,9
2014-05-28,BA,1,3,-2,79,6
2014-05-27,BA,1,3,-2,128,9
2014-05-26,BA,-1,2,-4,38,5
2014-05-25,BA,1,2,-2,15,5
2014-05-24,BA,-1,2,-3,24,5
2014-05-23,BA,-1,2,-2,94,6
2014-05-22,BA,1,3,-2,69,5
2014-05-21,BA,1,4,-2,110,8
2014-05-20,BA,-1,3,-3,136,10
2014-05-19,BA,-1,2,-3,117,10
2014-05-18,BA,-1,2,-3,44,8
2014-05-17,BA,-1,2,-3,24,5
2014-05-16,BA,-1,2,-3,81,7
2014-05-15,BA,-1,1,-3,106,9
2014-05-14,BA,1,3,-3,101,8
2014-05-13,BA,-1,3,-3,115,10
2014-05-12,BA,1,3,-2,60,10
2014-05-11,BA,-1,2,-3,30,6
2014-05-10,BA,-1,1,-3,33,4
