,compound,neg,neu,pos,trading_date
227,-0.25,0.128,0.768,0.104,2015-04-02
228,0.6908,0.098,0.772,0.13,2015-04-03
229,-0.7351,0.167,0.833,0.0,2015-04-04
230,-0.7184,0.118,0.837,0.045,2015-04-06
231,0.6597,0.0,0.921,0.079,2015-04-07
232,-0.7096,0.07,0.93,0.0,2015-04-09
233,-0.743,0.087,0.847,0.067,2015-04-15
234,0.9024,0.06,0.84,0.101,2015-04-16
235,0.7269,0.06,0.758,0.182,2015-04-17
236,0.8439,0.0,0.846,0.154,2015-04-18
237,-0.128,0.03,0.97,0.0,2015-04-20
238,0.3612,0.019,0.912,0.069,2015-04-21
239,-0.0772,0.042,0.958,0.0,2015-04-22
240,-0.0516,0.044,0.904,0.052,2015-04-23
241,0.9873,0.034,0.818,0.148,2015-04-24
242,0.7003,0.0,0.788,0.212,2015-04-25
243,-0.9618,0.239,0.761,0.0,2015-04-26
244,0.7096,0.03,0.853,0.117,2015-04-27
245,0.3869,0.0,0.898,0.102,2015-04-28
246,0.926,0.071,0.774,0.155,2015-04-29
247,0.8807,0.0,0.868,0.132,2015-04-30
248,-0.765,0.155,0.845,0.0,2015-05-05
249,0.3582,0.043,0.883,0.073,2015-05-06
250,0.8807,0.027,0.92,0.053,2015-05-15
251,0.5719,0.011,0.964,0.025,2015-05-16
252,-0.296,0.196,0.804,0.0,2015-05-18
253,-0.4215,0.054,0.92,0.026,2015-05-19
254,0.2263,0.0,0.963,0.037,2015-05-20
255,-0.9531,0.24,0.76,0.0,2015-05-22
256,0.0,0.0,1.0,0.0,2015-05-24
257,0.5106,0.0,0.904,0.096,2015-05-26
258,0.9371,0.0,0.915,0.085,2015-05-27
259,0.7506,0.0,0.96,0.04,2015-05-29
260,0.2732,0.0,0.948,0.052,2015-05-30
261,0.9393,0.034,0.803,0.163,2015-06-01
262,0.9413,0.009,0.909,0.082,2015-06-02
263,-0.976,0.147,0.827,0.026,2015-06-03
264,0.9313,0.0,0.861,0.139,2015-06-05
265,-0.0258,0.103,0.81,0.087,2015-06-06
266,-0.6597,0.229,0.711,0.06,2015-06-07
267,0.6908,0.0,0.922,0.078,2015-06-08
268,0.6124,0.0,0.944,0.056,2015-06-09
269,0.5859,0.032,0.903,0.065,2015-06-12
270,0.296,0.0,0.916,0.084,2015-06-13
271,0.6597,0.017,0.936,0.046,2015-06-16
272,0.3612,0.0,0.955,0.045,2015-06-18
273,-0.8807,0.103,0.865,0.032,2015-06-19
274,0.1531,0.083,0.827,0.09,2015-06-22
275,0.9685,0.035,0.843,0.122,2015-06-24
276,0.6908,0.095,0.733,0.172,2015-06-25
277,0.891,0.0,0.921,0.079,2015-06-26
278,0.0,0.0,1.0,0.0,2015-06-27
279,0.9753,0.045,0.791,0.164,2015-06-29
280,0.7717,0.0,0.95,0.05,2015-06-30
281,0.1612,0.063,0.865,0.073,2015-07-01
282,0.3818,0.0,0.948,0.052,2015-07-02
283,-0.1027,0.051,0.949,0.0,2015-07-06
284,0.2023,0.0,0.979,0.021,2015-07-07
285,0.1027,0.0,0.962,0.038,2015-07-09
286,0.0067,0.139,0.738,0.123,2015-07-16
287,0.9538,0.039,0.848,0.113,2015-07-17
288,0.9477,0.027,0.842,0.131,2015-07-18
289,0.7506,0.05,0.788,0.162,2015-07-20
290,0.1779,0.0,0.954,0.046,2015-07-21
291,0.5267,0.0,0.944,0.056,2015-07-22
292,-0.0772,0.069,0.865,0.066,2015-07-23
293,0.0,0.0,1.0,0.0,2015-07-25
294,0.7096,0.0,0.844,0.156,2015-07-28
295,0.2263,0.062,0.877,0.061,2015-07-30
296,-0.9231,0.078,0.883,0.039,2015-07-31
297,0.0,0.12,0.761,0.12,2015-08-05
298,0.9347,0.07,0.777,0.153,2015-08-07
299,0.9945,0.004,0.853,0.143,2015-08-11
300,0.8442,0.061,0.652,0.288,2015-08-10
301,0.9595,0.025,0.881,0.094,2015-08-12
302,0.8265,0.068,0.823,0.109,2015-08-13
303,-0.5457,0.051,0.934,0.015,2015-08-14
304,0.4939,0.0,0.93,0.07,2015-08-17
305,0.0,0.0,1.0,0.0,2015-08-18
306,0.7184,0.0,0.871,0.129,2015-08-19
307,-0.4973,0.064,0.936,0.0,2015-08-21
308,-0.9081,0.158,0.76,0.082,2015-08-28
309,-0.9648,0.325,0.63,0.045,2015-08-27
310,0.9231,0.0,0.841,0.159,2015-08-29
311,0.7003,0.0,0.884,0.116,2015-08-31
312,-0.6124,0.128,0.769,0.103,2015-09-01
313,0.0,0.0,1.0,0.0,2015-09-02
314,0.0,0.0,1.0,0.0,2015-09-04
315,0.1531,0.065,0.863,0.071,2015-09-10
316,0.5859,0.048,0.856,0.096,2015-09-11
317,0.4767,0.037,0.89,0.073,2015-09-14
318,-0.7579,0.096,0.856,0.048,2015-09-15
319,0.5267,0.0,0.959,0.041,2015-09-16
320,-0.7717,0.135,0.797,0.068,2015-09-21
321,-0.7269,0.063,0.898,0.039,2015-09-25
322,-0.1027,0.039,0.933,0.028,2015-09-26
323,0.2023,0.0,0.938,0.062,2015-09-28
324,0.25,0.043,0.894,0.064,2015-09-30
325,-0.5106,0.108,0.804,0.088,2015-10-01
326,0.0,0.0,1.0,0.0,2015-10-03
327,0.9382,0.104,0.692,0.204,2015-10-05
328,-0.7579,0.084,0.894,0.022,2015-10-06
329,0.0,0.0,1.0,0.0,2015-10-07
330,-0.1779,0.069,0.858,0.072,2015-10-10
331,0.7783,0.0,0.855,0.145,2015-10-14
332,-0.7306,0.123,0.82,0.057,2015-10-16
333,0.8689,0.0,0.833,0.167,2015-10-19
334,0.2263,0.03,0.928,0.042,2015-10-20
335,0.8807,0.0,0.87,0.13,2015-10-21
336,0.9904,0.0,0.838,0.162,2015-10-23
337,0.1779,0.0,0.909,0.091,2015-10-27
338,0.5574,0.0,0.927,0.073,2015-10-29
339,-0.2263,0.056,0.944,0.0,2015-10-30
340,-0.4215,0.06,0.94,0.0,2015-10-31
341,0.0,0.0,1.0,0.0,2015-11-03
342,0.4215,0.0,0.964,0.036,2015-11-04
343,-0.8402,0.081,0.919,0.0,2015-11-05
344,0.6597,0.0,0.892,0.108,2015-11-09
345,-0.4767,0.044,0.956,0.0,2015-11-11
346,0.0,0.0,1.0,0.0,2015-11-13
347,-0.969,0.153,0.847,0.0,2015-11-17
348,0.886,0.0,0.86,0.14,2015-11-18
349,0.9618,0.0,0.881,0.119,2015-11-20
350,0.0,0.0,1.0,0.0,2015-11-21
351,-0.4767,0.129,0.871,0.0,2015-11-27
352,-0.4939,0.129,0.824,0.047,2015-11-30
353,-0.6124,0.202,0.754,0.044,2015-12-01
354,-0.34,0.076,0.84,0.084,2015-12-02
355,0.0,0.0,1.0,0.0,2015-12-03
356,0.0,0.0,1.0,0.0,2015-12-08
357,0.0,0.0,1.0,0.0,2015-12-09
358,0.6115,0.028,0.842,0.13,2015-12-10
359,0.0,0.0,1.0,0.0,2015-12-12
360,0.0,0.0,1.0,0.0,2015-12-17
361,0.6369,0.071,0.706,0.224,2015-12-22
362,-0.25,0.045,0.955,0.0,2016-01-12
363,0.0,0.0,1.0,0.0,2016-01-13
364,0.4588,0.0,0.889,0.111,2016-01-21
365,0.0,0.081,0.828,0.091,2016-01-23
366,0.4404,0.032,0.87,0.098,2016-01-25
367,0.6124,0.056,0.874,0.07,2016-01-27
