,date,label,price
0,2014-03-03,0,24.146625
1,2014-03-04,1,24.656088
2,2014-03-05,1,24.925239
3,2014-03-06,1,25.204001
4,2014-03-07,0,25.117489000000003
5,2014-03-10,0,25.030976000000003
6,2014-03-11,0,24.896401
7,2014-03-12,0,24.761826
8,2014-03-13,0,24.358101
9,2014-03-14,0,24.137013
10,2014-03-17,1,24.444613
11,2014-03-18,1,24.656088
12,2014-03-19,0,24.300426
13,2014-03-20,0,24.290813
14,2014-03-21,1,24.415776
15,2014-03-24,1,24.425388
16,2014-03-25,1,24.704151
17,2014-03-26,0,24.627251
18,2014-03-27,1,24.809889000000002
19,2014-03-28,1,24.877176000000002
20,2014-03-31,1,24.886789
21,2014-04-01,0,24.867564
22,2014-04-02,1,25.030976000000003
23,2014-04-03,1,25.213614
24,2014-04-04,0,25.011751
25,2014-04-07,0,24.848339000000003
26,2014-04-08,0,24.752214000000002
27,2014-04-09,1,24.944464
28,2014-04-10,0,24.588801
29,2014-04-11,0,24.444613
30,2014-04-14,1,24.713763
31,2014-04-15,1,24.819501000000002
32,2014-04-16,1,25.107876
33,2014-04-17,1,25.530827
34,2014-04-21,1,25.559664
35,2014-04-22,0,25.550051999999997
36,2014-04-23,0,25.396252
37,2014-04-24,1,25.434701999999998
38,2014-04-25,1,25.569277
39,2014-04-28,1,25.742302
40,2014-04-29,0,25.723077
41,2014-04-30,1,25.84804
42,2014-05-01,0,25.732689999999998
43,2014-05-02,0,25.646176999999998
44,2014-05-05,0,25.550051999999997
45,2014-05-06,0,25.175164000000002
46,2014-05-07,1,25.501989
47,2014-05-08,0,25.415477
48,2014-05-09,0,25.396252
49,2014-05-12,1,25.80959
50,2014-05-13,1,25.876877
51,2014-05-14,0,25.723077
52,2014-05-15,0,25.569277
53,2014-05-16,1,25.636564
54,2014-05-19,0,25.578889
55,2014-05-20,0,25.280901999999998
56,2014-05-21,1,25.463539
57,2014-05-22,1,25.482764000000003
58,2014-05-23,0,25.482764000000003
59,2014-05-27,1,25.540439000000003
60,2014-05-28,1,25.626952
61,2014-05-29,1,25.703851999999998
62,2014-05-30,1,25.751915
63,2014-06-02,1,25.790364999999998
64,2014-06-03,0,25.751915
65,2014-06-04,0,25.521214
66,2014-06-05,1,25.732689999999998
67,2014-06-06,1,26.126801999999998
68,2014-06-09,1,26.376728000000004
69,2014-06-10,0,26.347890000000003
70,2014-06-11,0,26.097965
71,2014-06-12,0,25.915326999999998
72,2014-06-13,1,25.992227
73,2014-06-16,0,25.780752
74,2014-06-17,1,25.828815
75,2014-06-18,1,25.84804
76,2014-06-19,1,25.88649
77,2014-06-20,1,25.92494
78,2014-06-23,0,25.646176999999998
79,2014-06-24,0,25.550051999999997
80,2014-06-25,0,25.396252
81,2014-06-26,0,25.271289000000003
82,2014-06-27,1,25.405864
83,2014-06-30,0,25.261677
84,2014-07-01,1,25.377027
85,2014-07-02,1,25.578889
86,2014-07-03,1,25.819202
87,2014-07-07,0,25.713465
88,2014-07-08,0,25.348189
89,2014-07-09,0,25.300127
90,2014-07-10,0,25.184776
91,2014-07-11,1,25.521214
92,2014-07-14,1,25.626952
93,2014-07-15,0,25.578889
94,2014-07-16,1,25.973001999999997
95,2014-07-17,0,25.578889
96,2014-07-18,0,25.434701999999998
97,2014-07-21,0,24.973301
98,2014-07-22,1,25.011751
99,2014-07-23,0,24.906014000000003
100,2014-07-24,1,24.934851000000002
101,2014-07-25,0,24.790664000000003
102,2014-07-28,0,24.598413
103,2014-07-29,0,24.463838
104,2014-07-30,1,24.646476
105,2014-07-31,0,24.175463
106,2014-08-01,1,24.367713000000002
107,2014-08-04,0,24.290813
108,2014-08-05,0,24.0505
109,2014-08-06,1,24.454226000000002
110,2014-08-07,1,24.511901
111,2014-08-08,1,24.665701000000002
112,2014-08-11,1,24.790664000000003
113,2014-08-12,0,24.617638
114,2014-08-13,1,24.829114
115,2014-08-14,1,24.877176000000002
116,2014-08-15,0,24.646476
117,2014-08-18,1,25.059814000000003
118,2014-08-19,0,25.040589
119,2014-08-20,1,25.338576999999997
120,2014-08-21,1,25.405864
121,2014-08-22,0,25.136714
122,2014-08-25,1,25.184776
123,2014-08-26,0,25.002139
124,2014-08-27,1,25.117489000000003
125,2014-08-28,0,25.002139
126,2014-08-29,0,24.973301
127,2014-09-02,0,24.848339000000003
128,2014-09-03,1,24.944464
129,2014-09-04,1,24.954076
130,2014-09-05,1,25.088651000000002
131,2014-09-08,0,25.069426
132,2014-09-09,0,24.896401
133,2014-09-10,1,24.944464
134,2014-09-11,1,25.011751
135,2014-09-12,0,24.867564
136,2014-09-15,1,24.915626
137,2014-09-16,1,25.194389
138,2014-09-17,1,25.252064
139,2014-09-18,0,25.194389
140,2014-09-19,1,25.271289000000003
141,2014-09-22,0,25.069426
142,2014-09-23,0,25.011751
143,2014-09-24,0,24.925239
144,2014-09-25,0,24.559963
145,2014-09-26,1,24.636863
146,2014-09-29,0,24.435001
147,2014-09-30,1,24.627251
148,2014-10-01,0,24.185075
149,2014-10-02,0,24.146625
150,2014-10-03,1,24.415776
151,2014-10-06,0,24.24275
152,2014-10-07,0,23.848638
153,2014-10-08,1,24.271588
154,2014-10-09,0,23.8198
155,2014-10-10,0,23.329562
156,2014-10-13,0,23.021962
157,2014-10-14,1,23.166149
158,2014-10-15,1,23.339175
159,2014-10-16,0,23.310337
160,2014-10-17,1,23.85825
161,2014-10-20,1,24.060113
162,2014-10-21,1,24.463838
163,2014-10-22,0,24.213913
164,2014-10-23,1,24.454226000000002
165,2014-10-24,1,24.646476
