,date,label,price
109,2014-08-06,1,248.9301
110,2014-08-07,1,252.39
111,2014-08-08,0,248.13
112,2014-08-11,1,259.32
113,2014-08-12,1,259.96
114,2014-08-13,1,260.31
115,2014-08-14,1,261.38
116,2014-08-15,1,262.01
117,2014-08-18,0,259.94
118,2014-08-19,0,256.76
119,2014-08-20,0,255.71
120,2014-08-21,0,254.34
121,2014-08-22,1,256.78
122,2014-08-25,1,262.55
123,2014-08-26,0,261.74
124,2014-08-27,1,263.25
125,2014-08-28,1,263.86
126,2014-08-29,1,269.7
127,2014-09-02,1,284.12
128,2014-09-03,0,281.19
129,2014-09-04,1,286.04
130,2014-09-05,0,277.39
131,2014-09-08,1,282.11
132,2014-09-09,0,278.48
133,2014-09-10,1,281.1
134,2014-09-11,0,280.31
135,2014-09-12,0,279.2
136,2014-09-15,0,253.86
137,2014-09-16,1,260.74
138,2014-09-17,1,261.38
139,2014-09-18,1,263.82
140,2014-09-19,0,259.32
141,2014-09-22,0,250.03
142,2014-09-23,1,250.41
143,2014-09-24,1,252.14
144,2014-09-25,0,246.95
145,2014-09-26,0,246.6
146,2014-09-29,0,245.26
147,2014-09-30,0,242.68
148,2014-10-01,0,240.24
149,2014-10-02,1,251.42
150,2014-10-03,1,255.21
151,2014-10-06,1,260.62
152,2014-10-07,0,259.57
153,2014-10-08,0,259.28
154,2014-10-09,0,257.01
155,2014-10-10,0,236.91
156,2014-10-13,0,224.59
157,2014-10-14,1,227.06
158,2014-10-15,1,229.7
159,2014-10-16,0,226.35
160,2014-10-17,1,227.48
161,2014-10-20,1,230.47
162,2014-10-21,1,235.34
163,2014-10-22,0,231.1
164,2014-10-23,1,235.29
165,2014-10-24,0,235.24
166,2014-10-27,0,221.67
167,2014-10-28,1,242.77
168,2014-10-29,0,238.1
169,2014-10-30,1,238.66
170,2014-10-31,1,241.7
171,2014-11-03,1,242.59
172,2014-11-04,0,238.93
173,2014-11-05,0,230.97
174,2014-11-06,1,241.22
175,2014-11-07,0,240.2
176,2014-11-10,1,241.93
177,2014-11-11,1,251.08
178,2014-11-12,0,249.1
179,2014-11-13,1,253.00400000000002
180,2014-11-14,1,258.68
181,2014-11-17,0,253.98
182,2014-11-18,1,257.7
183,2014-11-19,0,247.74
184,2014-11-20,1,248.71
