,compound,neg,neu,pos,trading_date
321,0.8402,0.0,0.859,0.141,2017-06-30
322,0.4404,0.0,0.929,0.071,2017-07-05
323,0.891,0.024,0.904,0.072,2017-07-06
324,0.8126,0.0,0.939,0.061,2017-07-07
325,0.4767,0.0,0.807,0.193,2017-07-10
326,-0.296,0.067,0.881,0.052,2017-07-11
327,0.3612,0.0,0.931,0.069,2017-07-12
328,0.8519,0.0,0.756,0.244,2017-07-14
329,-0.93,0.178,0.771,0.051,2017-07-21
330,-0.0516,0.119,0.773,0.108,2017-07-20
331,-0.8176,0.234,0.727,0.039,2017-07-22
332,0.3612,0.052,0.839,0.109,2017-07-24
333,0.5719,0.072,0.839,0.089,2017-07-25
334,0.5267,0.031,0.863,0.106,2017-07-26
335,0.9666,0.0,0.808,0.192,2017-07-28
336,0.7717,0.0,0.51,0.49,2017-07-31
337,0.93,0.0,0.818,0.182,2017-08-01
338,0.8442,0.0,0.876,0.124,2017-08-04
339,0.0258,0.0,0.963,0.037,2017-08-05
340,0.7906,0.0,0.926,0.074,2017-08-08
341,0.0,0.0,1.0,0.0,2017-08-14
342,0.0,0.0,1.0,0.0,2017-08-15
343,0.0,0.0,1.0,0.0,2017-08-16
344,0.0516,0.102,0.774,0.124,2017-08-19
345,0.0,0.0,1.0,0.0,2017-08-21
346,0.0,0.0,1.0,0.0,2017-08-22
347,0.4767,0.0,0.912,0.088,2017-08-24
348,0.2023,0.0,0.924,0.076,2017-08-29
349,-0.4215,0.079,0.881,0.04,2017-09-05
350,0.6764,0.031,0.834,0.136,2017-09-06
351,0.5267,0.0,0.894,0.106,2017-09-07
352,0.9761,0.0,0.724,0.276,2017-09-11
353,0.0,0.0,1.0,0.0,2017-09-14
354,0.4854,0.0,0.897,0.103,2017-09-15
355,0.2263,0.0,0.972,0.028,2017-09-18
356,0.5994,0.0,0.955,0.045,2017-09-19
357,0.0,0.0,1.0,0.0,2017-09-21
358,0.7184,0.06,0.769,0.17,2017-09-26
359,0.6808,0.0,0.915,0.085,2017-09-27
360,0.296,0.0,0.761,0.239,2017-09-29
361,0.0,0.0,1.0,0.0,2017-10-03
362,0.0,0.0,1.0,0.0,2017-10-10
363,0.0,0.0,1.0,0.0,2017-10-18
364,0.34,0.0,0.876,0.124,2017-10-23
365,0.9584,0.0,0.906,0.094,2017-10-27
366,0.6808,0.0,0.93,0.07,2017-11-01
367,0.0,0.0,1.0,0.0,2017-11-02
368,-0.8519,0.152,0.773,0.075,2017-11-03
369,0.0516,0.118,0.747,0.135,2017-11-06
370,0.2023,0.0,0.948,0.052,2017-11-07
371,0.93,0.044,0.772,0.185,2017-11-08
372,0.0,0.0,1.0,0.0,2017-11-09
373,0.6486,0.0,0.888,0.112,2017-11-10
374,-0.5574,0.128,0.827,0.045,2017-11-11
375,0.0,0.0,1.0,0.0,2017-11-17
376,0.8807,0.041,0.839,0.12,2017-11-22
