,compound,neg,neu,pos,trading_date
537,-0.4084,0.074,0.926,0.0,2017-12-12
538,0.0,0.0,1.0,0.0,2017-12-15
539,0.0,0.0,1.0,0.0,2017-12-14
540,0.7404,0.0,0.8,0.2,2017-12-18
541,0.8625,0.037,0.849,0.114,2017-12-22
542,0.8286,0.0,0.946,0.054,2017-12-27
543,0.4019,0.048,0.838,0.114,2017-12-28
544,0.6037,0.0,0.842,0.158,2017-12-30
545,0.5319,0.0,0.879,0.121,2018-01-08
546,0.0688,0.065,0.874,0.061,2018-01-16
547,0.347,0.063,0.864,0.073,2018-01-17
548,0.8877,0.037,0.824,0.139,2018-01-18
549,-0.8225,0.167,0.733,0.1,2018-01-20
550,-0.6908,0.14,0.745,0.115,2018-01-23
551,0.6124,0.0,0.861,0.139,2018-01-22
552,0.85,0.028,0.896,0.076,2018-01-24
553,0.2023,0.0,0.833,0.167,2018-01-26
554,0.4278,0.0,0.864,0.136,2018-02-01
555,0.8624,0.0,0.802,0.198,2018-02-05
556,0.1027,0.0,0.958,0.042,2018-02-08
557,0.7761,0.0,0.844,0.156,2018-02-07
558,0.0,0.0,1.0,0.0,2018-02-10
559,-0.1779,0.182,0.671,0.146,2018-02-13
560,0.802,0.02,0.887,0.093,2018-02-14
561,0.8056,0.0,0.929,0.071,2018-02-16
562,-0.8176,0.102,0.851,0.047,2018-02-17
563,-0.7765,0.07,0.896,0.035,2018-02-22
564,0.4215,0.0,0.937,0.063,2018-02-21
565,0.9696,0.0,0.892,0.108,2018-02-23
566,-0.2577,0.073,0.866,0.061,2018-02-24
567,0.25,0.07,0.828,0.101,2018-02-25
568,0.8834,0.014,0.879,0.107,2018-02-26
569,0.5423,0.0,0.857,0.143,2018-02-27
570,0.0,0.0,1.0,0.0,2018-03-01
571,0.34,0.0,0.965,0.035,2018-03-05
572,0.9418,0.067,0.741,0.191,2018-03-07
573,-0.0258,0.049,0.879,0.072,2018-03-10
574,0.0,0.0,1.0,0.0,2018-03-09
575,0.25,0.043,0.897,0.06,2018-03-13
576,0.7761,0.0,0.787,0.213,2018-03-12
577,0.25,0.065,0.846,0.09,2018-03-14
578,-0.4019,0.064,0.904,0.032,2018-03-15
579,0.0,0.0,1.0,0.0,2018-03-21
580,0.3182,0.0,0.796,0.204,2018-03-22
581,0.765,0.0,0.907,0.093,2018-03-28
582,0.4588,0.0,0.935,0.065,2018-03-30
583,0.0,0.0,1.0,0.0,2018-03-31
584,0.9211,0.0,0.906,0.094,2018-04-03
585,-0.1531,0.056,0.872,0.073,2018-04-02
586,0.0,0.0,1.0,0.0,2018-04-05
587,0.2732,0.0,0.861,0.139,2018-04-04
588,-0.2023,0.031,0.969,0.0,2018-04-06
589,0.0,0.048,0.904,0.048,2018-04-07
590,0.8091,0.0,0.9,0.1,2018-04-12
591,0.7531,0.0,0.953,0.047,2018-04-14
592,0.5574,0.0,0.924,0.076,2018-04-17
593,0.0,0.0,1.0,0.0,2018-04-19
594,0.9825,0.037,0.789,0.174,2018-04-20
595,-0.875,0.099,0.869,0.032,2018-04-21
596,0.765,0.0,0.78,0.22,2018-04-24
597,-0.9559,0.12,0.88,0.0,2018-04-25
598,-0.0142,0.117,0.797,0.087,2018-04-26
599,0.6808,0.0,0.907,0.093,2018-04-27
600,-0.6249,0.113,0.847,0.041,2018-05-01
601,0.2732,0.0,0.948,0.052,2018-05-04
602,0.0,0.0,1.0,0.0,2018-05-03
603,0.2732,0.0,0.946,0.054,2018-05-05
604,0.6037,0.0,0.913,0.087,2018-05-09
605,0.7506,0.0,0.904,0.096,2018-05-10
606,-0.5574,0.059,0.941,0.0,2018-05-11
607,0.3182,0.0,0.867,0.133,2018-05-17
608,0.8797,0.0,0.915,0.085,2018-05-21
609,0.2263,0.0,0.953,0.047,2018-05-22
610,-0.5803,0.064,0.891,0.045,2018-05-23
611,0.9868,0.0,0.818,0.182,2018-05-24
612,0.0,0.0,1.0,0.0,2018-05-30
613,0.0,0.0,1.0,0.0,2018-05-31
614,0.4939,0.0,0.883,0.117,2018-06-01
615,0.7506,0.0,0.833,0.167,2018-06-05
616,-0.2023,0.049,0.951,0.0,2018-06-07
617,-0.1779,0.044,0.956,0.0,2018-06-13
618,-0.6808,0.153,0.778,0.069,2018-06-18
619,-0.6808,0.083,0.917,0.0,2018-06-20
620,-0.9001,0.117,0.883,0.0,2018-06-21
621,0.8402,0.0,0.931,0.069,2018-06-25
622,0.9559,0.0,0.843,0.157,2018-06-27
623,0.4404,0.033,0.896,0.072,2018-06-26
624,0.8765,0.008,0.903,0.089,2018-06-28
625,0.9081,0.0,0.886,0.114,2018-06-30
626,-0.743,0.155,0.809,0.036,2018-07-05
627,0.0516,0.021,0.949,0.029,2018-07-12
628,0.4939,0.0,0.959,0.041,2018-07-11
629,0.8591,0.026,0.887,0.087,2018-07-13
630,0.0,0.0,1.0,0.0,2018-07-16
631,-0.7506,0.126,0.849,0.025,2018-07-21
632,-0.1531,0.061,0.889,0.051,2018-07-20
633,0.5256,0.0,0.957,0.043,2018-07-23
634,0.3818,0.0,0.931,0.069,2018-07-31
635,0.8689,0.0,0.876,0.124,2018-08-01
636,0.0516,0.0,0.96,0.04,2018-08-02
637,-0.507,0.113,0.847,0.04,2018-08-06
638,0.6124,0.0,0.934,0.066,2018-08-08
639,0.0516,0.055,0.882,0.062,2018-09-05
640,0.6486,0.0,0.923,0.077,2018-09-13
641,-0.5267,0.087,0.837,0.076,2018-09-20
642,-0.874,0.113,0.862,0.025,2018-09-22
643,0.0,0.0,1.0,0.0,2018-09-24
644,0.8126,0.0,0.939,0.061,2018-09-25
645,0.2732,0.0,0.972,0.028,2018-10-01
646,0.9186,0.026,0.905,0.069,2018-10-02
647,0.2732,0.0,0.932,0.068,2018-10-03
648,0.0,0.0,1.0,0.0,2018-10-09
649,0.4215,0.0,0.905,0.095,2018-10-08
650,0.5719,0.0,0.942,0.058,2018-10-12
651,0.6705,0.0,0.882,0.118,2018-10-15
652,0.9081,0.0,0.816,0.184,2018-10-17
653,0.2732,0.0,0.963,0.037,2018-10-21
654,0.2263,0.038,0.903,0.059,2018-10-23
655,0.1027,0.054,0.878,0.068,2018-10-31
656,0.8746,0.057,0.835,0.108,2018-10-30
657,0.296,0.026,0.924,0.05,2018-11-06
658,0.0,0.0,1.0,0.0,2018-11-07
659,0.6124,0.0,0.936,0.064,2018-11-08
660,0.8647,0.091,0.692,0.217,2018-11-10
661,0.0,0.0,1.0,0.0,2018-11-09
662,-0.2732,0.108,0.798,0.094,2018-11-12
663,-0.6124,0.063,0.888,0.048,2018-11-13
664,0.93,0.015,0.907,0.078,2018-11-15
665,0.5574,0.03,0.912,0.058,2018-11-19
666,0.4939,0.0,0.894,0.106,2018-11-25
667,0.4215,0.0,0.917,0.083,2018-11-28
668,-0.2023,0.039,0.961,0.0,2018-11-30
669,0.0,0.0,1.0,0.0,2018-12-07
670,0.0,0.0,1.0,0.0,2018-12-10
671,0.0772,0.079,0.851,0.07,2018-12-12
672,0.0085,0.036,0.918,0.046,2018-12-13
673,0.0,0.0,1.0,0.0,2018-12-14
674,0.0,0.0,1.0,0.0,2019-01-03
675,0.25,0.0,0.919,0.081,2019-01-05
676,-0.25,0.097,0.839,0.064,2019-01-09
677,0.0772,0.0,0.963,0.037,2019-01-16
678,-0.1531,0.103,0.838,0.059,2019-01-24
679,0.7939,0.148,0.606,0.246,2019-01-29
680,-0.128,0.036,0.964,0.0,2019-01-28
681,0.368,0.069,0.86,0.072,2019-01-30
682,0.9758,0.023,0.869,0.109,2019-01-31
683,0.891,0.0,0.866,0.134,2019-02-02
684,0.5267,0.081,0.792,0.127,2019-02-05
685,0.5267,0.0,0.931,0.069,2019-02-06
686,-0.25,0.151,0.769,0.079,2019-02-08
687,0.7335,0.0,0.917,0.083,2019-02-13
688,0.7096,0.0,0.938,0.062,2019-02-15
689,0.8402,0.042,0.86,0.098,2019-02-20
690,0.0,0.0,1.0,0.0,2019-02-25
691,-0.8316,0.161,0.784,0.054,2019-02-26
692,0.0772,0.04,0.918,0.042,2019-02-27
